,recall,precision,pf,wins
anaxagora.csv,0.245,0.32,0.215,15
array4j.csv,0.16,0.265,0.185,10
bzbyte.csv,0.94,0.28500000000000003,0.9,4
capcode.csv,0.055,0.20500000000000002,0.11499999999999999,7
fm-classic.csv,0.0,0.0,0.0,0
freenet.csv,0.835,0.28,0.81,5
hannosset.csv,0.045,0.26,0.05,12
haphazard.csv,0.20500000000000002,0.265,0.22,9
intact.csv,0.355,0.33499999999999996,0.22,17
ipfire-wall.csv,0.42,0.32999999999999996,0.225,19
jlinalg.csv,0.74,0.27,0.77,3
nassp.csv,0.305,0.375,0.22999999999999998,18
ondex.csv,0.33999999999999997,0.335,0.315,14
optalgtoolkit.csv,0.65,0.28,0.685,6
pustefix.csv,0.54,0.275,0.505,8
soar.csv,0.83,0.26,0.88,1
sqlpower-library.csv,0.705,0.33,0.5700000000000001,13
super-tux.csv,0.97,0.28,0.935,2
tart.csv,0.04,0.29000000000000004,0.025,16
web-cat.csv,0.375,0.315,0.405,11
