,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.77,0.5,0.45,0.53,0.68,0.96,0.46,0.56
etics.csv,0.92,0.46,0.25,0.3,0.61,0.22,0.46,0.54
genecys.csv,1.0,0.92,0.55,0.99,1.0,1.0,0.81,0.95
kvs.csv,0.38,0.2,1.0,0.24,0.35,0.17,0.26,0.36
mcore3d.csv,0.69,0.99,0.7,0.54,0.71,0.76,0.63,0.74
miranda.csv,0.77,0.49,0.5,0.62,0.79,0.4,0.67,0.98
ogrehg.csv,0.54,0.59,0.8,0.93,0.74,0.5,0.82,0.64
passwordsafe.csv,0.77,0.62,0.5,0.48,0.61,0.52,0.95,0.61
