,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.45,0.4,0.34,0.44,0.67,0.01,0.23,0.48
etics.csv,0.0,0.25,0.09,0.1,0.33,0.12,0.1,0.26
genecys.csv,0.95,0.93,0.63,1.0,0.0,1.0,0.79,0.86
kvs.csv,0.05,0.09,0.03,0.12,0.11,0.14,0.18,0.15
mcore3d.csv,0.33,0.04,0.57,0.28,0.56,0.5,0.39,0.59
miranda.csv,0.43,0.37,0.57,0.47,0.44,0.29,0.51,0.02
ogrehg.csv,0.07,0.46,0.59,0.03,0.89,0.72,0.92,0.58
passwordsafe.csv,0.81,0.39,0.34,0.34,0.44,0.45,0.0,0.54
