,recall,precision,pf,wins
checker-framework.csv,0.825,0.41,0.7,6
clamav.csv,0.785,0.43,0.55,13
customsagetv.csv,0.225,0.54,0.125,19
gss.csv,0.77,0.43,0.545,12
guineu.csv,0.195,0.38,0.15000000000000002,10
inkscape.csv,0.745,0.415,0.765,4
mpqc.csv,0.365,0.32999999999999996,0.5,1
nsis.csv,0.69,0.33,0.725,0
octave.csv,0.32499999999999996,0.375,0.26,7
owfs.csv,0.715,0.4,0.635,5
owlib.csv,0.61,0.505,0.445,16
pamguard.csv,0.45999999999999996,0.42,0.28500000000000003,14
papertoolkit.csv,0.265,0.435,0.215,11
prelude.csv,0.95,0.37,0.85,3
pustefix.csv,0.49,0.515,0.345,18
robocode.csv,0.605,0.495,0.395,17
scenemonitor.csv,0.525,0.43,0.28500000000000003,15
tango-cs.csv,0.54,0.42000000000000004,0.49,9
uwom-server.csv,0.35,0.405,0.33,8
zengine.csv,0.925,0.385,0.895,2
