,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.12,0.12,0.39,0.44,0.99
encog-java.csv,1.0,0.22,0.43,0.65,0.4
h2database.csv,0.17,1.0,0.4,0.45,0.81
jaql.csv,0.21,0.18,0.41,1.0,0.45
raven-monitoring.csv,0.1,0.06,1.0,0.38,0.33
