,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,0.54,0.66,0.45,0.5,0.73,0.77,0.69
aztec.csv,0.91,0.37,0.82,0.43,0.55,0.8,0.46,0.52
jbpm.csv,0.75,0.42,0.73,0.9,0.0,0.0,0.67,0.95
mediate.csv,0.59,0.81,0.63,0.5,0.43,0.92,0.52,0.57
mycila.csv,0.47,0.38,0.5,0.61,0.68,0.43,0.73,0.62
neodatis-odb.csv,0.58,0.53,0.49,0.71,0.58,0.94,0.83,0.69
nsis.csv,0.58,0.95,0.53,0.8,0.41,0.63,0.5,0.58
rodin-b-sharp.csv,0.73,0.0,0.75,0.0,0.69,0.46,0.5,0.67
