,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,0.65,0.48,0.4,0.04,0.14,0.23,0.32
aztec.csv,0.16,0.62,0.22,0.47,0.37,0.82,0.23,0.21
jbpm.csv,0.02,0.7,0.82,0.13,0.04,0.0,0.12,0.04
mediate.csv,0.25,0.34,0.64,0.63,0.71,0.05,0.6,0.28
mycila.csv,0.0,0.23,0.37,0.38,0.42,0.0,0.72,0.71
neodatis-odb.csv,0.38,0.49,0.53,0.71,0.53,0.2,0.34,0.27
nsis.csv,0.74,0.25,0.57,0.58,0.58,0.09,0.62,0.68
rodin-b-sharp.csv,0.52,0.0,0.0,0.0,0.25,0.27,0.12,0.84
