,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,1.0,0.43,0.63,0.82,0.97,0.91,0.84,0.77
aztec.csv,0.87,0.56,0.83,0.71,0.71,0.27,0.96,0.94
jbpm.csv,1.02,0.49,0.24,0.9,0.97,1.0,0.9,0.98
mediate.csv,0.89,0.75,0.6,0.68,0.54,0.96,0.69,0.95
mycila.csv,1.0,0.95,0.95,0.8,0.66,1.0,0.36,0.4
neodatis-odb.csv,0.85,0.83,0.81,0.4,0.54,0.83,0.73,0.92
nsis.csv,0.3,0.9,0.75,0.56,0.75,1.11,0.7,0.58
rodin-b-sharp.csv,0.55,1.0,1.0,1.0,0.96,0.98,0.9,0.22
