,recall,precision,pf,wins
adonthell.csv,0.56,0.63,0.51,7
autofac.csv,0.54,0.67,0.4,13
avisynth2.csv,0.12,0.62,0.05,12
dsworkbench.csv,0.11,0.81,0.04,18
exist.csv,0.86,0.65,0.78,6
forester-atv.csv,0.31,0.67,0.21,15
freelords.csv,0.8,0.58,0.67,4
gephex.csv,0.74,0.55,0.57,3
google-collections.csv,1.0,0.57,1.0,0
java-gnome.csv,0.31,0.74,0.19,17
jpaul.csv,0.43,0.58,0.38,5
neodatis-odb.csv,0.52,0.64,0.44,10
octet.csv,0.38,0.7,0.25,16
personalaccess.csv,0.36,0.63,0.17,14
pokenetonline.csv,0.9,0.58,0.8,2
rcp-company-uibindings.csv,0.51,0.6,0.34,9
scenemonitor.csv,0.37,0.64,0.29,11
servicestack.csv,0.22,0.57,0.1,8
st-filteredstatistics.csv,0.71,0.56,0.73,1
