,recall,precision,pf,wins
apertium.csv,0.38,0.52,0.28,9
beast-mcmc.csv,0.325,0.625,0.255,13
bigdata.csv,0.49,0.5700000000000001,0.315,11
cuberok.csv,0.4,0.58,0.26,12
exist.csv,0.43,0.495,0.35,3
icescrum.csv,0.39,0.615,0.19,15
jbasic.csv,0.16999999999999998,0.635,0.1,14
jrefactory.csv,0.395,0.54,0.33499999999999996,8
jsecurity.csv,0.215,0.525,0.21,7
libopenmetaverse.csv,0.9,0.535,0.875,1
mobicents.csv,0.46499999999999997,0.485,0.35,4
opendvr.csv,0.515,0.58,0.39,10
power-architect.csv,0.72,0.485,0.56,2
sidekar.csv,0.605,0.51,0.495,5
wheat.csv,0.33999999999999997,0.52,0.305,6
wsmt.csv,0.175,0.365,0.22999999999999998,0
