,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,exist.csv,wheat.csv,power-architect.csv,bigdata.csv,wsmt.csv,opendvr.csv,icescrum.csv
apertium.csv,3.0,8.0,29.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,10.0
beast-mcmc.csv,0.0,3.0,6.0,0.0,2.0,0.0,2.0,1.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
bigdata.csv,1.0,3.0,16.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
cuberok.csv,1.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,9.0,7.0
exist.csv,10.0,4.0,7.0,3.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0
icescrum.csv,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,8.0,2.0,0.0,0.0,1.0,7.0,0.0
jbasic.csv,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0
jrefactory.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,2.0,2.0,1.0,0.0,6.0,7.0
jsecurity.csv,17.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0
libopenmetaverse.csv,12.0,0.0,6.0,1.0,0.0,0.0,6.0,0.0,8.0,11.0,0.0,0.0,0.0,1.0,0.0,3.0
mobicents.csv,3.0,0.0,20.0,1.0,0.0,0.0,4.0,0.0,11.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0
opendvr.csv,6.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0
power-architect.csv,16.0,1.0,8.0,5.0,0.0,0.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,0.0,3.0
sidekar.csv,8.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0
wheat.csv,4.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
wsmt.csv,16.0,0.0,16.0,1.0,0.0,0.0,6.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,50.0
