,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,1.0,0.17,1.0,0.0,0.25,0.53,0.22,1.0
apolloplayer.csv,0.61,0.96,0.0,0.0,0.48,0.23,0.2,0.0
k3d.csv,0.16,0.04,0.0,0.47,0.09,1.0,0.04,0.0
redshell.csv,0.97,1.0,1.0,1.0,1.0,1.0,0.91,1.0
rtb-team.csv,0.42,0.5,0.0,0.93,0.26,0.3,0.5,0.6
xreal.csv,0.03,0.04,0.0,0.07,0.03,0.03,0.02,1.0
xstore.csv,0.47,0.5,0.0,0.8,0.45,0.33,0.98,0.4
