,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,1.0,0.2,0.99,0.0,0.29,0.51,0.26,0.84
apolloplayer.csv,0.47,0.97,0.0,0.0,0.5,0.25,0.24,0.0
k3d.csv,0.19,0.05,0.0,0.52,0.11,1.0,0.05,0.0
redshell.csv,0.46,0.05,0.73,0.0,1.0,0.09,0.09,0.17
rtb-team.csv,0.46,0.53,0.0,0.94,0.3,0.34,0.54,0.61
xreal.csv,0.04,0.05,0.0,0.09,0.04,0.04,0.02,1.0
xstore.csv,0.49,0.51,0.0,0.78,0.48,0.37,0.98,0.43
