,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.0,0.86,0.05,1.0,0.79,0.72,0.81,0.48
apolloplayer.csv,0.84,0.04,1.02,1.02,0.64,0.94,0.81,1.0
k3d.csv,0.84,0.96,1.0,0.54,0.92,0.0,0.96,1.0
redshell.csv,0.85,0.99,0.65,1.0,0.0,0.98,0.98,0.96
rtb-team.csv,0.64,0.61,1.01,0.07,0.78,0.74,0.52,0.53
xreal.csv,0.97,0.96,1.0,0.93,0.97,0.97,0.98,0.0
xstore.csv,0.65,0.65,1.07,0.36,0.67,0.75,0.02,0.73
