,recall,precision,pf,pci_20,ifa,wins
bdbbasic.csv,0.39,0.46499999999999997,0.25,0.5,2.0,4
brlcad.csv,0.28,0.585,0.175,0.845,2.0,13
genoviz.csv,0.175,0.745,0.045,0.8400000000000001,0.0,17
gnupdate.csv,0.59,0.505,0.5,0.555,1.0,9
google-gears.csv,0.8400000000000001,0.42000000000000004,0.775,0.445,2.0,3
konversation.csv,0.45999999999999996,0.515,0.24,0.58,1.0,10
linux-ntfs.csv,0.48,0.42,0.385,0.5,1.0,6
linuxsh.csv,0.29000000000000004,0.42500000000000004,0.21000000000000002,0.855,0.5,14
modplug.csv,0.91,0.45499999999999996,0.8049999999999999,0.415,2.5,1
nativeclient.csv,0.82,0.495,0.5700000000000001,0.42,2.0,5
ogre.csv,0.605,0.33999999999999997,0.56,0.54,2.0,2
openfrag.csv,0.725,0.52,0.55,0.48,0.0,12
projecteqemu.csv,0.58,0.635,0.27,0.495,0.0,15
qse.csv,0.41000000000000003,0.5800000000000001,0.26,0.55,1.0,11
sandiaportals.csv,0.785,0.495,0.505,0.47,2.0,7
sauerbraten.csv,0.985,0.445,0.98,0.42,3.0,0
turbotrader-bos.csv,0.545,0.64,0.175,0.535,0.0,16
xapian.csv,0.735,0.51,0.62,0.505,1.5,8
