,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.31,0.44,0.02,0.18,0.09,0.55,0.07,0.52,0.92,0.18,0.06,0.11,0.16,0.1,0.53,0.96
customsagetv.csv,0.04,0.5,0.17,0.0,0.05,0.45,0.53,0.04,0.54,0.36,0.16,0.47,0.39,0.05,0.64,1.0
fluidium.csv,0.19,0.35,0.05,0.36,0.73,0.35,0.16,0.17,0.15,0.12,0.23,0.32,0.16,0.95,0.15,0.44
guineu.csv,1.0,0.3,0.9,0.91,0.55,0.25,0.12,0.39,0.46,0.3,0.37,0.34,0.3,0.43,0.2,0.37
inkscape.csv,0.62,0.35,0.4,0.64,0.5,0.2,0.95,0.26,0.15,0.54,0.2,0.34,0.5,0.43,0.25,0.1
mpqc.csv,0.42,0.12,0.29,0.18,0.09,0.85,0.12,0.48,0.31,0.29,0.66,0.29,0.3,0.67,0.25,0.58
nsis.csv,0.62,0.83,0.95,0.73,0.91,0.9,0.93,0.7,0.62,0.93,1.0,0.87,0.64,1.0,0.76,0.96
octave.csv,0.42,0.37,0.6,0.27,0.95,0.15,0.37,0.3,0.08,0.29,0.16,0.18,0.34,0.24,0.34,0.52
owfs.csv,0.54,0.25,0.17,0.82,0.18,0.05,0.05,0.39,0.46,0.32,0.14,0.08,0.52,0.0,0.31,0.21
owlib.csv,0.69,0.96,0.45,0.73,0.32,0.4,0.47,0.65,0.62,0.52,0.55,0.5,0.66,0.62,0.42,0.67
pamguard.csv,0.5,0.37,1.0,1.0,0.73,0.45,0.44,0.57,0.62,0.41,0.69,0.53,0.64,0.14,0.98,0.58
prelude.csv,0.92,0.95,1.0,1.0,1.0,0.75,1.0,0.83,0.92,0.89,0.88,0.84,0.82,0.71,0.92,0.96
robocode.csv,0.92,0.53,0.21,0.64,0.5,0.65,0.72,1.0,0.62,0.7,0.4,0.58,0.86,0.57,0.59,0.92
uwom-server.csv,0.19,0.14,0.0,0.09,0.0,0.0,0.19,0.3,0.62,0.91,0.07,0.13,0.2,0.24,0.14,0.1
zengine.csv,0.92,0.93,1.0,0.91,0.82,0.95,0.93,0.96,0.92,0.79,0.64,1.0,0.98,0.71,0.97,0.6
zildo.csv,0.58,0.47,0.24,0.55,0.23,0.2,0.42,0.48,0.38,0.36,0.12,0.24,0.89,0.19,0.56,0.13
