,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.65,0.63,0.0,0.83,0.5,0.64,0.9,0.43,0.67,0.89,0.89,0.75,0.9,0.75,0.41,0.36
customsagetv.csv,0.91,0.58,0.86,0.89,0.92,0.97,0.53,0.67,0.45,0.74,0.88,0.74,0.7,0.8,0.39,0.5
fluidium.csv,0.91,0.81,0.86,0.93,0.56,0.56,0.92,0.83,0.95,0.85,0.64,0.82,0.92,0.71,0.91,0.7
guineu.csv,0.69,0.98,0.55,0.45,0.56,0.66,0.92,0.76,0.78,0.76,0.91,0.71,0.71,0.69,0.95,0.84
inkscape.csv,0.36,0.63,0.44,0.38,0.53,0.95,0.44,0.7,0.92,0.58,0.63,0.53,0.49,0.5,0.59,0.78
mpqc.csv,0.74,0.98,0.95,0.93,0.85,0.94,0.92,0.62,0.75,0.99,0.68,0.7,0.71,0.63,0.95,0.42
nsis.csv,0.37,0.43,0.51,0.39,0.39,0.44,0.38,0.43,0.52,0.45,0.49,0.45,0.45,0.47,0.41,0.33
octave.csv,0.62,0.61,0.43,0.5,0.86,0.76,0.59,0.71,0.95,0.75,0.93,0.86,0.58,0.86,0.46,0.55
owfs.csv,0.45,0.92,0.71,0.89,0.82,0.86,0.89,0.52,0.58,0.71,0.71,0.67,0.42,0.5,0.65,0.82
owlib.csv,0.39,0.55,0.68,0.51,0.59,0.54,0.47,0.37,0.62,0.51,0.62,0.62,0.39,0.53,0.4,0.38
pamguard.csv,0.48,0.71,0.49,0.42,0.45,0.59,0.54,0.48,0.52,0.65,0.66,0.71,0.49,0.75,0.43,0.48
prelude.csv,0.36,0.42,0.48,0.4,0.39,0.43,0.36,0.45,0.53,0.45,0.47,0.42,0.4,0.43,0.31,0.33
robocode.csv,0.35,0.55,0.67,0.39,0.47,0.5,0.44,0.52,0.62,0.47,0.51,0.46,0.38,0.4,0.48,0.33
uwom-server.csv,0.94,0.97,0.0,0.5,0.67,0.84,0.9,0.88,0.63,0.84,0.86,0.8,0.92,0.67,0.89,0.88
zengine.csv,0.31,0.39,0.49,0.38,0.42,0.43,0.35,0.4,0.46,0.41,0.46,0.42,0.36,0.38,0.32,0.36
zildo.csv,0.44,0.64,0.7,0.69,0.88,0.95,0.54,0.44,0.43,0.6,0.75,0.8,0.49,0.67,0.41,0.93
