,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.4,0.56,0.62,0.61,0.33,0.57,0.66,0.22
biodwh.csv,0.21,0.52,0.51,0.61,0.18,0.48,0.21,0.6
brlcad.csv,0.5,0.49,0.46,0.7,0.28,0.46,0.57,0.26
critterding.csv,0.34,0.6,0.66,0.64,0.13,0.42,0.48,0.28
jmri.csv,0.05,0.62,0.61,0.56,0.19,0.56,0.19,0.28
nabu-library.csv,0.46,0.37,0.3,0.2,0.14,0.07,0.82,0.0
popeye-chess.csv,0.37,0.62,0.44,0.7,0.17,0.36,0.47,0.2
yarp.csv,0.1,0.45,0.29,0.67,0.26,0.52,0.5,0.26
