,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.68,0.62,0.44,0.85,0.57,0.53,0.55,0.42
emite.csv,0.03,0.22,0.31,0.31,0.16,0.53,0.19,0.68
irrlicht.csv,1.0,1.0,1.0,1.0,0.73,1.0,1.0,1.0
migen.csv,0.74,0.65,1.0,0.77,0.28,0.45,0.29,0.42
motu.csv,0.88,0.68,0.94,0.69,0.51,0.79,0.58,0.77
openxava.csv,0.47,0.18,0.88,0.31,0.28,0.74,0.45,0.26
truevision.csv,0.5,0.6,0.88,0.69,0.6,0.79,0.45,0.48
zoolib.csv,0.38,0.65,0.25,0.92,0.4,0.37,0.65,0.52
