,recall,precision,pf,pci_20,ifa,wins
cornerstone.csv,0.3,0.6,0.11,0.7,1.0,15
emeraldemu.csv,0.54,0.69,0.15,0.65,3.0,14
grafx2.csv,0.72,0.46,0.45,0.47,2.0,5
jahshakafx.csv,0.66,0.56,0.25,0.4,1.0,12
kindb.csv,0.74,0.53,0.34,0.39,2.0,7
maya-work-in-progress.csv,0.82,0.43,0.61,0.39,1.0,4
novembre.csv,0.47,0.55,0.23,0.54,2.0,10
ns-3.csv,0.64,0.41,0.52,0.49,3.0,1
nullc.csv,0.66,0.5,0.36,0.5,2.0,6
open-beos.csv,0.75,0.54,0.43,0.44,2.0,8
pixel-commandos.csv,0.18,0.57,0.08,0.86,2.0,13
planeshift.csv,0.81,0.42,0.7,0.45,3.0,0
plee-the-bear.csv,0.6,0.51,0.45,0.43,2.0,3
reaper-ecad.csv,0.27,0.76,0.01,0.71,0.0,16
sbml.csv,0.87,0.48,0.65,0.37,3.0,2
unimrcp.csv,0.7,0.56,0.27,0.45,2.0,11
unladen-swallow.csv,0.42,0.53,0.18,0.53,2.0,9
