,jedit.csv,lamp.csv,triplea.csv,openintents.csv,dxengine.csv,hazelcast.csv,bullet.csv,qlc.csv,jmonkeyengine.csv,onotoa.csv,apertium.csv,lcfizvtop.csv,bionote.csv,kolmafia.csv,findbugs.csv,duplicati.csv,emono.csv
apertium.csv,0.0,1.0,0.0,0.0,0.0,0.0,1.0,132.0,11.0,1.0,1.0,58.0,7.0,1.0,7.0,0.0,0.0
bionote.csv,2.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0
bullet.csv,0.0,7.0,0.0,1.0,8.0,3.0,0.0,2.0,0.0,0.0,5.0,9.0,16.0,0.0,0.0,0.0,1.0
dxengine.csv,1.0,3.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,5.0
emono.csv,0.0,23.0,2.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,8.0,11.0,16.0,6.0,0.0,0.0,0.0
findbugs.csv,1.0,9.0,2.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,7.0,7.0,14.0,1.0,0.0,0.0,0.0
hazelcast.csv,0.0,20.0,0.0,0.0,2.0,0.0,0.0,16.0,12.0,0.0,0.0,7.0,13.0,1.0,0.0,0.0,1.0
jedit.csv,1.0,5.0,2.0,1.0,5.0,0.0,2.0,4.0,2.0,0.0,8.0,0.0,13.0,5.0,0.0,0.0,0.0
jmonkeyengine.csv,5.0,3.0,2.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,9.0,27.0,10.0,0.0,0.0,0.0,0.0
kolmafia.csv,1.0,15.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,7.0,19.0,9.0,0.0,2.0,0.0,0.0
lamp.csv,0.0,11.0,0.0,0.0,2.0,2.0,1.0,5.0,12.0,0.0,1.0,17.0,3.0,5.0,2.0,0.0,0.0
lcfizvtop.csv,0.0,17.0,0.0,6.0,4.0,0.0,1.0,7.0,14.0,0.0,6.0,1.0,7.0,5.0,0.0,0.0,0.0
onotoa.csv,0.0,13.0,1.0,1.0,5.0,0.0,2.0,7.0,0.0,0.0,9.0,0.0,26.0,5.0,0.0,0.0,0.0
openintents.csv,1.0,13.0,0.0,1.0,5.0,1.0,2.0,7.0,0.0,0.0,6.0,0.0,11.0,5.0,2.0,0.0,0.0
qlc.csv,1.0,15.0,0.0,3.0,2.0,0.0,0.0,12.0,3.0,2.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0
triplea.csv,5.0,16.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,1.0,4.0,20.0,2.0,0.0,0.0,0.0
