,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.7,0.96,0.56,0.5,0.39,0.44,0.38,0.61,0.46
massiv.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.23,0.18,0.44,0.25,0.29,0.21,0.27,0.84,0.42
ngl.csv,0.65,0.61,0.62,0.5,0.49,1.0,0.41,0.45,0.33
nutz.csv,0.96,0.66,0.69,1.0,0.56,0.47,0.38,0.67,0.36
ossim.csv,0.0,0.0,0.81,0.0,0.0,0.01,0.03,0.0,0.01
qmmp.csv,0.42,0.25,0.75,0.75,0.44,0.63,0.97,0.2,0.49
rcp-company-uibindings.csv,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99
v8.csv,0.49,0.77,1.0,1.0,1.0,0.99,1.0,1.0,0.27
