,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.57,0.98,0.16,0.02,0.55,0.51,0.47,0.32,0.62
massiv.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.19,0.24,0.16,0.01,0.44,0.28,0.33,0.88,0.59
ngl.csv,0.52,0.65,0.14,0.02,0.65,1.0,0.49,0.32,0.5
nutz.csv,0.98,0.64,0.19,0.03,0.7,0.48,0.51,0.3,0.52
ossim.csv,0.0,0.0,0.9,0.0,0.01,0.02,0.06,0.0,0.02
qmmp.csv,0.38,0.35,0.17,0.02,0.6,0.59,0.98,0.18,0.64
rcp-company-uibindings.csv,0.41,0.65,0.11,0.01,0.97,0.7,0.67,0.35,1.0
v8.csv,0.54,0.67,0.11,0.01,1.0,0.71,0.68,0.35,0.42
