,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.89,0.14,0.55,0.07,0.07,0.3,0.46
ifmo-game-1.csv,1.0,0.43,0.71,0.25,0.0,0.28,1.0
knowledge.csv,1.0,0.36,0.52,0.08,0.16,0.41,0.48
pentahoanalysistool.csv,0.97,0.54,0.33,0.0,0.11,0.38,0.29
projecteqemu.csv,0.96,0.31,0.4,0.13,0.0,0.69,0.64
sumatrapdf.csv,0.95,0.33,0.5,0.1,0.06,0.74,0.48
voms.csv,0.98,0.37,0.29,0.07,0.39,0.78,0.62
