,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,1.0,0.03,0.78,1.0,1.0,0.91,0.7,0.99,1.0
gdis.csv,0.46,0.57,0.64,0.56,0.7,0.74,0.8,0.55,0.02
kml.csv,0.54,0.5,0.54,0.74,0.08,0.82,0.56,0.56,0.62
ppcboot.csv,0.74,0.63,0.6,0.12,0.48,0.67,0.65,0.68,0.63
repositorium.csv,0.77,0.76,0.81,0.7,0.85,0.09,0.92,0.46,0.69
rsyslog.csv,0.04,0.53,0.37,0.58,0.4,0.75,0.52,0.56,0.56
ultimairis.csv,0.92,0.92,0.61,0.82,0.96,0.53,0.13,0.68,0.77
wow-qrsk.csv,0.74,0.6,0.07,0.8,0.8,1.0,0.98,0.65,0.86
xbg.csv,1.0,1.0,0.93,0.83,0.91,1.0,0.96,0.25,1.0
