,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,1.0,0.98,0.71,0.99,1.0,0.09,0.3,0.12,1.0
gdis.csv,0.73,0.82,0.62,0.53,0.78,0.73,0.66,0.75,0.98
kml.csv,0.58,0.72,0.61,0.37,0.92,0.18,0.57,0.62,0.51
ppcboot.csv,0.77,0.8,0.66,0.89,0.75,0.36,0.4,0.62,0.67
repositorium.csv,0.31,0.28,0.21,0.78,0.36,0.91,0.09,0.62,0.56
rsyslog.csv,0.96,0.57,0.7,0.49,0.61,0.27,0.49,0.5,0.53
ultimairis.csv,1.0,0.82,0.78,0.76,0.89,0.64,0.87,0.88,0.95
wow-qrsk.csv,0.27,0.57,0.93,0.69,0.25,0.0,0.02,0.5,0.14
xbg.csv,0.0,0.0,0.07,0.18,0.11,0.0,0.04,0.75,0.0
