,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.52,1.0,0.19,0.53,0.48,0.14,0.7,0.04,0.81
gdis.csv,0.68,0.37,0.22,0.66,0.52,0.12,0.29,0.18,1.0
kml.csv,0.65,0.4,0.27,0.52,1.0,0.18,0.42,0.18,0.85
ppcboot.csv,0.54,0.34,0.24,0.97,0.63,0.19,0.42,0.14,0.84
repositorium.csv,0.5,0.32,0.2,0.57,0.37,1.0,0.33,0.25,0.82
rsyslog.csv,1.0,0.41,0.43,0.66,0.85,0.17,0.74,0.22,0.88
ultimairis.csv,0.54,0.26,0.25,0.52,0.46,0.18,0.98,0.16,0.84
wow-qrsk.csv,0.78,0.34,1.0,0.51,0.45,0.0,0.2,0.15,1.0
xbg.csv,0.0,0.0,0.26,0.73,0.36,0.0,0.5,1.0,0.0
