,toped.csv,irrlicht.csv,qse.csv,truevision.csv,qedo.csv,genoviz.csv
genoviz.csv,0.21,0.18,0.25,0.19,0.0,0.62
irrlicht.csv,0.92,0.77,0.6,0.52,0.16,0.18
qedo.csv,0.2,0.33,0.04,0.25,0.39,0.0
qse.csv,0.9,0.75,0.79,0.53,0.1,0.14
toped.csv,0.88,0.75,0.61,0.36,0.17,0.2
truevision.csv,0.79,0.66,0.33,0.7,0.07,0.29
