,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,0.24,0.52,0.48,0.07,0.86,0.83
flylinkdc.csv,1.0,0.39,0.08,0.54,0.36,0.67
ltp.csv,0.11,0.23,0.99,0.0,0.07,0.0
pfaedit.csv,0.59,0.71,0.28,0.94,0.43,0.67
powerfolder-.csv,0.03,0.94,0.12,0.02,0.21,0.33
qtwin.csv,0.0,0.0,0.0,0.0,0.0,1.0
