,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,0.28,0.54,0.49,0.09,0.88,0.79
flylinkdc.csv,1.0,0.43,0.1,0.55,0.4,0.68
ltp.csv,0.13,0.27,0.99,0.0,0.09,0.0
pfaedit.csv,0.61,0.62,0.31,0.95,0.47,0.7
powerfolder-.csv,0.04,0.95,0.14,0.02,0.25,0.38
qtwin.csv,0.0,0.0,0.0,0.0,0.0,1.0
