,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.22,0.02,0.1,0.21,0.15,0.2,0.13,0.08,0.22
e-bio-flow.csv,0.07,0.1,0.1,0.26,0.16,0.3,0.0,0.29,0.07
jmoney.csv,0.0,0.04,0.05,0.08,0.07,0.02,0.17,0.01,0.11
jmonkeyengine.csv,0.15,0.1,0.25,0.25,0.18,0.0,0.17,0.08,0.11
jsidplay2.csv,0.44,0.43,0.0,0.54,0.89,0.8,0.56,0.21,0.49
matrex.csv,0.24,0.2,0.2,0.29,0.35,0.44,0.23,0.0,0.41
piccolo2d.csv,0.07,0.0,0.05,0.06,0.0,0.02,0.04,0.0,0.02
reaper3d.csv,0.15,0.0,0.6,0.24,0.24,0.06,0.21,0.37,0.0
sblim.csv,0.0,0.04,0.0,0.0,0.02,0.04,0.08,0.07,0.0
