,recall,precision,pf,wins
arcallians.csv,0.75,0.675,0.41,9
autat.csv,0.315,0.6,0.1,10
biopax.csv,0.96,0.435,0.835,2
exl.csv,0.8,0.41000000000000003,0.705,3
fceugc.csv,0.5549999999999999,0.49,0.39,6
fido.csv,0.0,0.0,0.0,1
gretl.csv,0.805,0.51,0.585,5
jasperreports.csv,0.7250000000000001,0.395,0.755,0
jmule.csv,0.825,0.595,0.35,13
moast.csv,0.5800000000000001,0.315,0.36,4
ng4j.csv,0.585,0.62,0.255,12
olap-navigator.csv,0.74,0.56,0.39,8
passwordsafe.csv,0.6950000000000001,0.595,0.315,11
phonon-vlc-mplayer.csv,0.555,0.7150000000000001,0.27,14
sepgsql.csv,0.62,0.7849999999999999,0.14,15
unflobtactical.csv,0.74,0.5800000000000001,0.42000000000000004,7
