,f1,g,recall,precision,pf,wins
checker-framework.csv,0.6,0.33,0.88,0.47,0.89,2
elvishrayrenderer.csv,0.51,0.56,0.6,0.49,0.42,15
graphmak.csv,0.54,0.44,0.64,0.5,0.6,8
jmol.csv,0.56,0.44,0.83,0.44,0.81,5
mesa3d.csv,0.41,0.53,0.47,0.52,0.37,9
minig.csv,0.48,0.37,0.49,0.45,0.66,1
moving-pictures.csv,0.4,0.44,0.4,0.65,0.26,12
ngl.csv,0.58,0.54,0.83,0.48,0.72,13
nunit.csv,0.48,0.52,0.52,0.48,0.44,10
octave.csv,0.4,0.34,0.31,0.41,0.42,0
opengs.csv,0.35,0.44,0.42,0.47,0.26,4
owlib.csv,0.62,0.63,0.69,0.54,0.43,18
prelude.csv,0.61,0.41,0.91,0.44,0.88,7
tokratan.csv,0.44,0.55,0.57,0.59,0.39,16
xfce.csv,0.55,0.61,0.7,0.49,0.61,14
xharbour.csv,0.55,0.5,0.78,0.41,0.76,6
zabbix.csv,0.48,0.53,0.56,0.47,0.44,11
zengine.csv,0.6,0.35,0.94,0.43,0.9,3
zildo.csv,0.51,0.57,0.6,0.5,0.28,17
