,sqlpower-library.csv,smartgwt.csv,bzbyte.csv,mediaportal.csv,poormans.csv
bzbyte.csv,0.0,2.0,0.0,23.0,24.0
mediaportal.csv,0.0,2.0,0.0,0.0,37.0
poormans.csv,0.0,1.0,0.0,20.0,0.0
smartgwt.csv,0.0,0.0,2.0,8.0,1.0
sqlpower-library.csv,0.0,2.0,2.0,20.0,39.0
