,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.33,0.4,0.48,0.49,0.46
aime.csv,0.79,0.91,0.95,1.0,0.5
badtrinitycore.csv,1.0,1.0,0.63,0.28,0.79
electric-core.csv,0.67,0.57,0.42,0.55,0.76
olsrd.csv,0.58,0.35,0.51,0.53,0.74
