,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.76,0.89,0.41,0.24,0.31
aime.csv,0.5,0.71,0.16,0.0,0.31
badtrinitycore.csv,0.0,0.0,0.33,0.37,0.14
electric-core.csv,0.6,0.85,0.42,0.18,0.19
olsrd.csv,0.65,0.91,0.32,0.17,0.16
