,f1,g,recall,precision,pf,wins
all-plasm.csv,0.23,0.47,0.44,0.32,0.23,7
blogentis.csv,0.34,0.45,0.56,0.32,0.68,1
bochs.csv,0.46,0.52,0.76,0.33,0.53,14
galaxium.csv,0.45,0.48,0.5,0.5,0.3,15
gisgraphy.csv,0.39,0.45,0.49,0.39,0.28,11
haphazard.csv,0.33,0.33,0.33,0.42,0.21,6
ipfire-wall.csv,0.37,0.42,0.5,0.38,0.38,8
jmri.csv,0.35,0.41,0.38,0.32,0.33,3
jvcl.csv,0.37,0.36,0.31,0.5,0.09,12
kaffeine.csv,0.52,0.56,0.74,0.36,0.52,16
m-a-d-n-e-s-s.csv,0.32,0.31,0.33,0.57,0.2,10
magicwars.csv,0.47,0.17,1.0,0.31,0.96,2
nh3d.csv,0.46,0.0,1.0,0.31,1.0,0
opentibia.csv,0.35,0.44,0.41,0.31,0.34,4
sarasvati.csv,0.36,0.45,0.41,0.42,0.33,9
smartgwt.csv,0.51,0.57,0.66,0.37,0.57,13
tweetsharp.csv,0.39,0.45,0.48,0.28,0.41,5
