,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,0.84,0.52,0.79,0.06,0.79,0.83
flylinkdc.csv,0.97,0.26,0.25,0.7,0.36,0.67
ltp.csv,0.51,0.42,0.99,0.44,0.43,0.33
pfaedit.csv,0.62,0.71,0.35,1.0,0.5,1.0
powerfolder-.csv,0.03,0.94,0.02,0.28,0.07,0.17
qtwin.csv,0.03,0.0,0.0,0.0,0.0,0.5
