,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,0.58,0.45,0.62,0.07,0.82,0.57
flylinkdc.csv,0.97,0.3,0.29,0.67,0.4,0.68
ltp.csv,0.55,0.44,0.98,0.49,0.46,0.36
pfaedit.csv,0.63,0.64,0.39,1.0,0.53,0.92
powerfolder-.csv,0.04,0.95,0.02,0.32,0.09,0.2
qtwin.csv,0.04,0.0,0.0,0.0,0.0,0.56
