,recall,precision,pf,wins
atlc.csv,0.69,0.45,0.61,5
boost-sandbox.csv,0.54,0.46,0.47,7
dspace-gsoc.csv,0.23,0.5,0.2,12
enlightenment.csv,0.59,0.52,0.38,15
fceugc.csv,0.29,0.42,0.22,10
gnukeda.csv,0.64,0.42,0.37,14
jaolt.csv,0.44,0.49,0.32,13
knowledge.csv,0.91,0.42,0.84,3
kowari.csv,0.0,0.0,0.0,0
lufa-lib.csv,0.36,0.44,0.3,9
maidsafe-dht.csv,0.23,0.67,0.12,18
pixel-commandos.csv,0.0,0.0,0.0,0
playerstage.csv,0.47,0.41,0.37,8
proftp.csv,0.52,0.53,0.26,17
tcvp.csv,0.18,0.3,0.22,4
theresa.csv,0.0,0.0,0.0,0
uwom.csv,0.5,0.49,0.36,11
xapian.csv,0.62,0.51,0.34,16
yaprm.csv,0.36,0.36,0.31,6
