,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,19.0,0.0,38.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,2.0,6.0,0.0,11.0,0.0,2.0,7.0,32.0,4.0
boost-sandbox.csv,5.0,0.0,32.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,5.0,1.0,9.0,0.0,51.0,31.0
dspace-gsoc.csv,4.0,0.0,52.0,0.0,1.0,0.0,2.0,1.0,3.0,22.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,94.0,1.0
enlightenment.csv,20.0,2.0,12.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,10.0,2.0,2.0,1.0,15.0,4.0
fceugc.csv,12.0,0.0,52.0,3.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,2.0,0.0,12.0,1.0,4.0,4.0,6.0,12.0
gnukeda.csv,8.0,1.0,27.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,6.0,1.0,18.0,0.0,2.0,1.0,14.0,5.0
jaolt.csv,4.0,0.0,14.0,6.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,11.0,3.0
knowledge.csv,8.0,0.0,48.0,1.0,0.0,2.0,0.0,2.0,0.0,6.0,2.0,8.0,1.0,19.0,1.0,11.0,0.0,32.0,29.0
kowari.csv,73.0,0.0,52.0,140.0,0.0,70.0,1.0,147.0,74.0,0.0,63.0,66.0,0.0,82.0,0.0,1.0,113.0,94.0,0.0
lufa-lib.csv,5.0,1.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,0.0,10.0,2.0,0.0,0.0,40.0,10.0
maidsafe-dht.csv,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,16.0
pixel-commandos.csv,73.0,69.0,52.0,140.0,66.0,70.0,530.0,147.0,74.0,84.0,63.0,66.0,101.0,82.0,54.0,293.0,0.0,0.0,828.0
playerstage.csv,16.0,0.0,26.0,0.0,0.0,2.0,0.0,1.0,1.0,10.0,3.0,6.0,0.0,10.0,2.0,11.0,16.0,35.0,20.0
proftp.csv,5.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,1.0,7.0,1.0,4.0,1.0,14.0,1.0
tcvp.csv,1.0,0.0,14.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,1.0,9.0,2.0,9.0,36.0
theresa.csv,73.0,69.0,0.0,0.0,0.0,70.0,0.0,147.0,74.0,84.0,63.0,66.0,0.0,82.0,54.0,0.0,113.0,0.0,3.0
uwom.csv,4.0,0.0,52.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,30.0,0.0
xapian.csv,12.0,0.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,4.0,3.0,0.0,5.0,2.0,2.0,0.0,11.0,3.0
yaprm.csv,8.0,1.0,52.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,82.0,0.0,1.0,1.0,11.0,19.0
