,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,1.0,0.01,0.0,0.0
fluent-nhibernate.csv,0.06,0.01,0.1,0.0,0.11,0.09,1.0
geogebra.csv,0.0,0.23,0.66,0.25,0.52,0.96,0.57
hibernate.csv,0.4,0.48,0.39,0.52,0.97,0.55,0.66
jasperreports.csv,0.0,0.0,0.93,0.0,0.02,0.0,0.15
kvs.csv,0.92,0.07,0.58,0.0,0.35,0.54,0.73
phet.csv,0.12,0.89,0.0,0.28,0.2,0.19,0.14
