,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,1219.0,279.0,3243.5,366.0,98.5,378.0,1011.5,98.5
apolloplayer.csv,5600.0,96.5,985.0,276.5,99.0,99.0,1017.0,96.5
k3d.csv,2433.5,152.5,372.5,464.5,88.5,99.0,101.0,93.5
keyczar.csv,5123.5,0.0,0.0,95.5,90.5,97.5,0.0,98.5
kowari.csv,5705.5,581.0,1984.5,194.0,99.0,574.0,693.0,98.5
redshell.csv,1573.5,195.0,19580.0,95.5,99.0,99.0,820.0,98.5
rtb-team.csv,282.0,96.5,2053.5,86.5,92.5,99.0,547.0,53.5
