,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.41,1.0,0.82,0.77,0.53,0.21,0.78,0.21,0.43
barracudamvc.csv,0.38,0.75,1.0,0.65,0.44,0.15,0.64,0.16,0.35
ingex.csv,0.49,0.69,1.0,0.67,0.13,0.35,0.75,0.26,0.97
jgnash.csv,0.46,0.78,0.78,0.71,0.64,1.0,0.62,0.19,0.5
jsr308-langtools.csv,0.55,0.82,0.85,0.71,0.62,0.23,0.97,0.22,0.43
owlapi.csv,0.0,0.92,1.0,1.0,0.05,0.27,1.0,1.0,0.83
owlib.csv,0.99,0.79,0.8,0.83,0.17,0.3,0.73,0.31,0.39
sidekar.csv,0.44,0.83,0.92,1.0,0.24,0.19,0.89,0.25,0.48
springside.csv,0.46,0.8,0.84,0.74,0.98,0.24,0.72,0.29,0.4
