,foursquared.csv,repositorium.csv,xbg.csv,simplewebservices.csv
foursquared.csv,0.0,0.0,3.0,4.0
repositorium.csv,7.0,0.0,4.0,0.0
simplewebservices.csv,1.0,1.0,8.0,0.0
xbg.csv,0.0,0.0,0.0,0.0
