,jlinalg.csv,psycle.csv,superwaba.csv,wxcrp.csv,fritzing.csv,arianne.csv,playerstage.csv,knowledge.csv,bl-toolkit.csv,gnukeda.csv,enlightenment.csv,massiv.csv,alsa.csv,amateur-scrolls.csv,doomlegacy.csv
alsa.csv,0.0,0.0,6.0,8.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,95.0,0.0,3.0,0.0
amateur-scrolls.csv,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
arianne.csv,1.0,1.0,1.0,18.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,178.0,0.0,2.0,1.0
bl-toolkit.csv,0.0,0.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,154.0,0.0,4.0,0.0
doomlegacy.csv,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,226.0,0.0,7.0,0.0
enlightenment.csv,9.0,5.0,4.0,2.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,139.0,0.0,5.0,0.0
fritzing.csv,0.0,0.0,2.0,7.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,1.0,0.0
gnukeda.csv,6.0,3.0,2.0,16.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,130.0,0.0,3.0,0.0
jlinalg.csv,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,332.0,0.0,10.0,1.0
knowledge.csv,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,250.0,0.0,5.0,1.0
massiv.csv,63.0,268.0,141.0,0.0,0.0,203.0,140.0,66.0,71.0,70.0,530.0,0.0,259.0,65.0,105.0
playerstage.csv,0.0,0.0,3.0,6.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,114.0,1.0,1.0,0.0
psycle.csv,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,209.0,0.0,8.0,1.0
superwaba.csv,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,119.0,0.0,2.0,1.0
wxcrp.csv,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,56.0,0.0,3.0,0.0
