,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.89,0.83,0.48,0.6,0.95,0.69,0.72
glelite.csv,0.4,0.42,0.35,0.31,0.46,0.45,0.51
moving-pictures.csv,0.46,0.47,0.75,0.46,0.94,0.92,0.5
plearn.csv,0.53,0.61,0.91,0.5,0.66,0.66,0.65
re2c.csv,0.79,0.86,0.9,0.46,0.76,0.59,0.67
rebecca-aiml.csv,0.46,0.41,0.33,0.29,0.38,0.61,0.42
xfce.csv,0.53,0.4,0.38,0.38,0.43,0.45,0.5
