,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.79,0.84,0.58,0.8,0.4,0.49,0.47,0.56,0.74
azureus.csv,0.89,0.91,0.49,0.83,0.5,0.68,0.5,0.67,0.64
columba.csv,0.52,0.39,0.38,0.44,0.3,0.37,0.39,0.46,0.65
continuum-ide.csv,0.9,0.67,0.95,0.93,0.59,0.95,0.83,0.5,0.95
emulemorph.csv,0.0,0.83,0.93,0.83,0.5,0.67,0.83,0.93,0.99
factor.csv,0.74,0.67,0.94,0.64,0.45,0.97,0.91,0.52,0.91
pcgen.csv,0.68,0.5,0.53,0.91,0.43,0.49,0.5,0.82,0.81
stemkit.csv,0.92,0.5,0.86,0.88,0.0,0.67,0.83,0.91,0.86
utgb.csv,0.5,0.54,0.94,0.9,0.67,0.97,0.86,0.75,0.84
