,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,1.0,0.68,0.51,0.1,0.25,0.35,0.1,0.67,0.35
azureus.csv,0.44,0.73,0.76,0.0,0.39,1.0,0.0,0.67,0.41
columba.csv,0.41,0.71,0.61,0.09,0.35,0.37,0.08,0.63,0.99
continuum-ide.csv,0.3,1.0,0.25,0.07,1.0,0.26,0.0,0.5,0.29
emulemorph.csv,0.0,0.5,0.14,1.0,0.5,0.0,0.17,0.64,0.14
factor.csv,0.47,0.67,0.75,0.08,0.35,0.53,0.0,0.98,0.82
pcgen.csv,0.35,0.71,1.0,0.0,0.35,0.42,0.0,0.59,0.32
stemkit.csv,0.42,1.0,0.14,0.0,0.0,0.0,1.0,0.82,0.14
utgb.csv,0.35,1.0,0.81,0.0,0.17,0.45,0.29,0.75,0.31
