,f1,g,recall,precision,pf,wins
bacnet.csv,0.49,0.5900000000000001,0.635,0.39,0.33,8
gamestone.csv,0.12,0.08,0.065,0.26,0.125,0
gbif-providertoolkit.csv,0.42,0.29,0.6499999999999999,0.29500000000000004,0.6699999999999999,1
heekscad.csv,0.54,0.65,0.6799999999999999,0.46499999999999997,0.355,9
igarden.csv,0.41000000000000003,0.41500000000000004,0.38,0.43,0.235,3
levent.csv,0.185,0.125,0.1,0.825,0.005,2
owlapi.csv,0.44,0.49,0.655,0.36,0.445,5
pnotepad.csv,0.48,0.605,0.845,0.36,0.59,7
quark.csv,0.32,0.33,0.28500000000000003,0.59,0.10500000000000001,4
xcsoar.csv,0.41,0.52,0.575,0.375,0.29500000000000004,6
