,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.11,0.9,0.07,1.01,0.76,0.74,0.69,0.48
apolloplayer.csv,0.88,0.08,0.23,1.01,0.75,0.84,0.87,1.02
k3d.csv,0.92,0.71,1.0,0.68,0.94,0.03,1.0,1.01
kowari.csv,0.7,0.79,1.0,0.93,0.92,0.64,0.0,0.83
redshell.csv,0.94,0.86,0.63,0.98,0.0,0.97,0.69,1.16
rtb-team.csv,0.68,0.52,0.4,0.2,0.69,0.79,0.81,0.57
xreal.csv,1.0,0.97,1.0,0.93,0.98,0.9,0.73,0.0
