,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,1.0,0.14,0.03,0.0,0.96,0.13,0.09,0.05
apolloplayer.csv,0.1,1.0,0.01,0.0,0.96,0.1,0.08,0.0
k3d.csv,0.23,0.64,0.0,0.56,0.9,1.0,0.0,0.0
kowari.csv,0.19,0.5,0.0,0.33,0.91,0.18,1.0,0.03
redshell.csv,0.14,0.25,0.0,0.28,1.0,0.14,0.1,0.01
rtb-team.csv,0.18,0.33,0.01,1.0,0.98,0.14,0.08,0.04
xreal.csv,0.0,0.08,0.0,1.0,1.0,0.43,0.13,1.0
