,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.91,0.31,0.99,0.0,0.37,0.49,0.46,0.74
apolloplayer.csv,0.43,0.93,0.94,0.0,0.38,0.26,0.17,0.0
k3d.csv,0.1,0.34,0.0,0.38,0.12,0.98,0.0,0.0
kowari.csv,0.38,0.25,0.0,0.09,0.26,0.5,1.0,0.24
redshell.csv,0.24,0.44,0.75,0.13,1.0,0.13,0.64,0.19
rtb-team.csv,0.41,0.65,0.88,0.83,0.37,0.31,0.51,0.6
xreal.csv,0.0,0.05,0.0,0.09,0.02,0.12,0.33,1.0
