,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,1.0,0.31,0.44,0.81,0.57,0.05,0.57
freebios.csv,0.81,0.37,1.0,0.76,0.46,0.1,0.26
k3b.csv,0.77,0.4,0.52,1.0,0.5,0.08,0.56
loki-lib.csv,0.78,0.38,0.54,0.83,0.64,0.04,0.97
powerfolder.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0
quarkplusplus.csv,0.93,0.27,0.6,0.71,1.0,0.12,0.39
tzod.csv,0.88,1.0,0.69,0.85,0.6,0.07,0.55
