,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.56,0.0,0.37,0.65,0.25,0.62,0.46,0.28
emite.csv,0.28,0.27,0.11,0.33,0.67,0.54,0.38,0.02
irrlicht.csv,0.81,0.26,0.83,0.89,0.02,0.9,0.79,0.52
migen.csv,0.02,0.63,0.45,0.3,0.39,0.37,0.41,0.4
motu.csv,0.26,0.2,0.75,0.0,0.08,0.2,0.08,0.25
openxava.csv,0.63,0.56,0.0,0.78,0.49,0.69,0.49,0.45
truevision.csv,0.58,0.92,0.79,0.96,0.43,0.0,0.3,0.95
zoolib.csv,0.09,0.09,0.03,0.13,0.22,0.0,0.01,0.05
