,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.68,0.95,0.75,0.85,0.36,0.55,0.55,0.29
emite.csv,0.38,0.3,0.56,0.46,0.69,0.63,0.52,0.9
irrlicht.csv,0.91,0.42,0.88,1.0,0.99,0.97,0.81,0.61
migen.csv,1.0,0.68,0.62,0.77,0.43,0.45,0.48,0.39
motu.csv,0.32,0.25,0.56,0.92,0.09,0.29,0.03,0.16
openxava.csv,0.71,0.52,1.0,0.46,0.48,0.84,0.39,0.58
truevision.csv,0.88,0.95,1.0,1.0,0.54,0.95,0.48,0.9
zoolib.csv,0.21,0.22,0.19,0.31,0.13,0.11,0.77,0.19
