,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.61,0.96,0.72,0.66,0.4,0.5,0.55,0.33
emite.csv,0.42,0.34,0.6,0.49,0.57,0.59,0.54,0.91
irrlicht.csv,0.52,0.46,0.48,0.38,0.99,0.35,0.52,0.58
migen.csv,1.0,0.58,0.6,0.75,0.46,0.48,0.5,0.42
motu.csv,0.36,0.29,0.45,0.93,0.11,0.33,0.04,0.19
openxava.csv,0.6,0.5,1.0,0.38,0.49,0.63,0.41,0.57
truevision.csv,0.72,0.3,0.57,0.17,0.55,0.96,0.51,0.2
zoolib.csv,0.25,0.26,0.23,0.36,0.16,0.13,0.81,0.23
