,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.54,0.57,0.57,0.85,0.81,0.79,0.59,0.47,0.54
gdis.csv,0.57,0.43,0.66,0.81,0.43,0.48,0.51,0.64,0.33
kml.csv,0.58,0.36,0.43,0.72,0.44,0.46,0.4,0.42,0.43
ppcboot.csv,0.51,0.39,0.49,0.84,0.4,0.51,0.46,0.41,0.39
repositorium.csv,0.5,0.83,0.99,0.91,0.94,0.61,0.95,0.67,0.78
rsyslog.csv,0.48,0.4,0.48,0.52,0.76,0.39,0.51,0.67,0.32
ultimairis.csv,0.51,0.34,0.44,0.57,0.36,0.86,0.75,0.38,0.34
wow-qrsk.csv,0.5,0.53,0.59,0.85,0.9,0.0,0.75,0.67,0.88
xbg.csv,0.89,0.83,0.98,0.84,0.96,0.75,0.98,0.59,0.93
