,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.67,0.56,0.04,0.51,0.0,0.0,0.41,0.77,0.56
jicarilla.csv,0.11,0.0,0.86,0.0,0.0,0.0,0.04,0.46,0.13
optalgtoolkit.csv,0.3,0.44,0.52,0.54,0.46,0.75,0.5,0.24,0.39
oscarmcmaster.csv,0.63,0.54,0.04,0.7,0.44,0.38,0.42,0.34,0.62
ossim.csv,0.25,0.31,0.31,0.79,0.0,0.5,0.49,0.35,0.38
projectts.csv,0.66,0.51,0.07,0.58,0.41,0.45,0.49,0.06,0.62
sabbu.csv,0.73,0.55,0.11,0.59,0.71,0.13,0.5,0.17,0.54
vxl.csv,0.49,0.53,0.11,0.42,0.39,0.37,0.28,0.13,0.61
zact.csv,0.45,0.04,0.21,0.42,0.83,0.0,0.19,0.34,0.35
