,autofac.csv,mobicents.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
autofac.csv,0.0,1.0,14.0,8.0,0.0
chrysalis.csv,9.0,0.0,43.0,4.0,0.0
mobicents.csv,2.0,0.0,3.0,3.0,4.0
snakeyaml.csv,1.0,0.0,0.0,2.0,0.0
xamj.csv,0.0,0.0,3.0,4.0,1.0
