,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.68,0.5,0.56,0.98
jajuk.csv,0.97,0.69,0.66,0.52
vapor.csv,0.48,0.05,0.93,0.12
zorannt.csv,0.4,0.89,0.36,0.27
