,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.42,0.54,0.5,0.41
jajuk.csv,0.43,0.4,0.43,0.42
vapor.csv,0.61,0.88,0.78,0.92
zorannt.csv,0.74,0.95,0.96,0.91
