,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.66,0.26,0.41,0.98
jajuk.csv,0.98,0.37,0.47,0.76
vapor.csv,0.47,0.06,0.96,0.18
zorannt.csv,0.43,0.91,0.31,0.35
