,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.4,0.38,0.42,0.02
jajuk.csv,0.01,0.35,0.42,0.8
vapor.csv,0.62,0.05,0.0,0.04
zorannt.csv,0.28,0.01,0.27,0.22
